2015-09-24  14:57:04 INFO  com.lv.spider.Test 49 printf - 贴吧 - http://tieba.baidu.com/
2015-09-24  15:00:52 INFO  com.lv.spider.Test 82 addlog - 揭秘：中国第一颗原子弹爆炸现场 田鼠和狗一样大 - http://www.qianzhan.com/news/detail/480/150922-515292a9.html
2015-09-24  15:00:52 INFO  com.lv.spider.Test 82 addlog - 太给力了！中国官方首次承认“航公”的存在 - http://gold.stockstar.com/FB2015092100002412.shtml
2015-09-24  15:00:52 INFO  com.lv.spider.Test 82 addlog - 俄称解放军这种战机一旦服役：十个美国也挡不住 - http://gold.stockstar.com/FB2015092200002483.shtml
2015-09-24  15:00:52 INFO  com.lv.spider.Test 82 addlog - 中国军情 - http://mil.news.baidu.com/n?cmd=1&class=zhongguojq&pn=1
2015-09-24  15:00:52 INFO  com.lv.spider.Test 82 addlog - 更多 - http://mil.news.baidu.com/n?cmd=1&class=zhongguojq&pn=1
2015-09-24  15:00:52 INFO  com.lv.spider.Test 82 addlog - 中国冲锋枪杀入欧洲市场 大批主顾曝光 - http://mil.sohu.com/20150924/n422019106.shtml
2015-09-24  15:00:52 INFO  com.lv.spider.Test 82 addlog - 外媒:中国正在为枭龙战机研发新型国产发动机 可.. - http://www.aihami.com/a/dangjian/junshi/89718.html
2015-09-24  15:00:52 INFO  com.lv.spider.Test 82 addlog - 解放军武直9卡车炮火力覆盖 无人机助阵 - http://news.cnnb.com.cn/system/2015/09/24/008405079.shtml
2015-09-24  15:00:52 INFO  com.lv.spider.Test 82 addlog - 解放军海军宣传片戳日本痛处：钓鱼岛想都别想 - http://gold.stockstar.com/FB2015092400001763.shtml
2015-09-24  15:00:52 INFO  com.lv.spider.Test 82 addlog - 美智库推演南海开战的军力对比 - http://opinion.hexun.com/2015-09-24/179440293.html
2015-09-24  15:00:52 INFO  com.lv.spider.Test 82 addlog - 孟加拉民众搭火车“开挂” - http://bbs.xinjunshi.com/junqing/junqinglanmu/20150924/254432.html?baidu
2015-09-24  15:00:52 INFO  com.lv.spider.Test 82 addlog - 90后CEO豪车求婚大一新生 - http://emotion.aili.com/1822/2689080.html
2015-09-24  15:00:52 INFO  com.lv.spider.Test 82 addlog - 巴西少年海滩当众抢劫游客 - http://news.cnr.cn/gjxw/gnews/20150924/t20150924_519954070.shtml
2015-09-24  15:00:52 INFO  com.lv.spider.Test 82 addlog - 柳岩下腰疑遭男星胸前揩油 - http://www.maoyule.com/hhezuo/news/20150923/44365.html
2015-09-24  15:00:52 INFO  com.lv.spider.Test 82 addlog - “哈利波特”光头吓哭网友 - http://www.beva.com/woman/haristyle/202958.html?from=baidunews
2015-09-24  15:00:52 INFO  com.lv.spider.Test 82 addlog - 全球九大最美宗教建筑出炉 - http://society.huanqiu.com/photonew/2015-09/2797037.html?from=bdtp
2015-09-24  15:00:52 INFO  com.lv.spider.Test 82 addlog - 深圳居民楼火灾幸无人伤亡 - http://hot.qianyan001.com/20150923/123260_1.html
2015-09-24  15:00:52 INFO  com.lv.spider.Test 82 addlog - 男孩产科长大 父母拒认领 - http://bbs.miercn.com/bdnews/201509/541931.html
2015-09-24  15:00:52 INFO  com.lv.spider.Test 82 addlog - 珠海澳门警方打掉卖淫团伙 - http://emotion.aili.com/1822/2689127.html
2015-09-24  15:00:52 INFO  com.lv.spider.Test 82 addlog - 郑州学校用绿皮火车做宿舍 - http://society.huanqiu.com/photonew/2015-09/2797022.html?from=bdtp
2015-09-24  15:00:52 INFO  com.lv.spider.Test 82 addlog - 热词 - http://news.baidu.com/n?cmd=1&class=reci
2015-09-24  15:00:52 INFO  com.lv.spider.Test 82 addlog - 传媒 - http://media.baidu.com
2015-09-24  15:00:52 INFO  com.lv.spider.Test 82 addlog - 国内 - http://guonei.news.baidu.com/
2015-09-24  15:00:52 INFO  com.lv.spider.Test 82 addlog - 财经 - http://finance.baidu.com/
2015-09-24  15:00:52 INFO  com.lv.spider.Test 82 addlog - 社会 - http://shehui.news.baidu.com/
2015-09-24  15:00:52 INFO  com.lv.spider.Test 82 addlog - 娱乐八卦 - http://yule.baidu.com/
2015-09-24  15:00:52 INFO  com.lv.spider.Test 82 addlog - 国际 - http://guoji.news.baidu.com
2015-09-24  15:00:52 INFO  com.lv.spider.Test 82 addlog - 体育 - http://sports.baidu.com/
2015-09-24  15:00:52 INFO  com.lv.spider.Test 82 addlog - 汽车 - http://auto.baidu.com/
2015-09-24  15:00:52 INFO  com.lv.spider.Test 82 addlog - 女性时尚 - http://lady.baidu.com/
2015-09-24  15:00:52 INFO  com.lv.spider.Test 82 addlog - 军事 - http://mil.news.baidu.com/
2015-09-24  15:00:52 INFO  com.lv.spider.Test 82 addlog - 科技 - http://tech.baidu.com/
2015-09-24  15:00:52 INFO  com.lv.spider.Test 82 addlog - 人物 - http://renwu.baidu.com/
2015-09-24  15:00:52 INFO  com.lv.spider.Test 82 addlog - 互联网事 - http://internet.baidu.com/
2015-09-24  15:00:52 INFO  com.lv.spider.Test 82 addlog - 邮件新闻订阅 - http://newsalert.baidu.com/na?cmd=0
2015-09-24  15:00:52 INFO  com.lv.spider.Test 82 addlog - 新闻免费代码 - http://news.baidu.com/newscode.html
2015-09-24  15:00:52 INFO  com.lv.spider.Test 82 addlog - 个性化新闻 - http://news.baidu.com/n?bypass=lamp&m=pagesother&v=newsgx
2015-09-24  15:00:52 INFO  com.lv.spider.Test 82 addlog - 新闻订阅 - http://www.baidu.com/search/rss.html
2015-09-24  15:00:52 INFO  com.lv.spider.Test 82 addlog - 历史新闻 - http://news.baidu.com/history.html
2015-09-24  15:00:52 INFO  com.lv.spider.Test 82 addlog - 地区新闻 - http://news.baidu.com/n?cmd=6&loc=0&name=%B1%B1%BE%A9
2015-09-24  15:00:52 INFO  com.lv.spider.Test 82 addlog - 投诉中心 - http://tousu.baidu.com/news/add
2015-09-24  15:00:52 INFO  com.lv.spider.Test 82 addlog - 互联网新闻信息服务许可 - http://news.baidu.com/licence.html
2015-09-24  15:00:52 INFO  com.lv.spider.Test 82 addlog - 使用百度前必读 - http://www.baidu.com/duty/
2015-09-24  15:01:07 INFO  com.lv.spider.Test 49 printf - 百家 - http://baijia.baidu.com/
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 新闻首页 - http://news.baidu.com
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 百度 - http://www.baidu.com
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 首页 - http://baijia.baidu.com
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 巨头 - http://baijia.baidu.com/?tn=listarticle&labelid=100
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 人物 - http://baijia.baidu.com/?tn=listarticle&labelid=101
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 电商 - http://baijia.baidu.com/?tn=listarticle&labelid=102
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 创投 - http://baijia.baidu.com/?tn=listarticle&labelid=103
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 智能硬件 - http://baijia.baidu.com/?tn=listarticle&labelid=104
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 互联网+ - http://baijia.baidu.com/?tn=listarticle&labelid=105
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - P2P - http://baijia.baidu.com/?tn=listarticle&labelid=106
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 前沿技术 - http://baijia.baidu.com/?tn=listarticle&labelid=107
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 游戏 - http://baijia.baidu.com/?tn=listarticle&labelid=108
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 文化版 - http://baijia.baidu.com/?tn=listarticle&labelid=3
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 娱乐版 - http://baijia.baidu.com/?tn=listarticle&labelid=4
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 体育版 - http://baijia.baidu.com/?tn=listarticle&labelid=5
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 作家 - http://baijia.baidu.com/?tn=listauthor
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 浪潮思科成立合资公司 市场变局 - http://chenxiang.baijia.baidu.com/article/176666
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 中概股回归潮下的致富机会 - http://houjiyong.baijia.baidu.com/article/176389
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 生鲜水果电商化要迈过三道坎 - http://chengxiaowei.baijia.baidu.com/article/176637
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 从中美互联网论坛 看中国大佬们的最新发展战略 - http://pintu360.baijia.baidu.com/article/177255
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 互联网 - http://baijia.baidu.com/?tn=listarticle&labelid=10151
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 论坛 - http://baijia.baidu.com/?tn=listarticle&labelid=11931
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 品途网 - http://pintu360.baijia.baidu.com/
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 和习大大合影暴露玄机：这才是科技企业的真实排名？ - http://lannylin.baijia.baidu.com/article/177171
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 开八 - http://lannylin.baijia.baidu.com/
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 弃三万月薪应届游戏策划：研发随大流，还要策划干嘛 - http://youxiputao.baijia.baidu.com/article/177150
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 游戏策划 - http://baijia.baidu.com/?tn=listarticle&labelid=21754
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 应届生 - http://baijia.baidu.com/?tn=listarticle&labelid=56581
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 游戏葡萄 - http://youxiputao.baijia.baidu.com/
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 流量不清零，真的就便宜？ - http://caihuibushima.baijia.baidu.com/article/177080
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 蔡辉299 - http://caihuibushima.baijia.baidu.com/
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 专访优酷CEO古永锵：100亿实验去媒体化生存 - http://houjiyong.baijia.baidu.com/article/177054
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 合一影业 - http://baijia.baidu.com/?tn=listarticle&labelid=21346
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 古永锵 - http://baijia.baidu.com/?tn=listarticle&labelid=13522
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 侯继勇 - http://houjiyong.baijia.baidu.com/
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 兰亭集势B2C模式遭质疑，奥康浮亏逾两亿元 - http://lanjingtmt.baijia.baidu.com/article/177073
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 兰亭集势 - http://baijia.baidu.com/?tn=listarticle&labelid=10276
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 奥康 - http://baijia.baidu.com/?tn=listarticle&labelid=57822
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 蓝鲸TMT网 - http://lanjingtmt.baijia.baidu.com/
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 微信的巨大阴影下，社交APP市场能否迎来春天？ - http://pintu360.baijia.baidu.com/article/177036
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 微信 - http://baijia.baidu.com/?tn=listarticle&labelid=10107
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 社交 - http://baijia.baidu.com/?tn=listarticle&labelid=10260
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - App - http://baijia.baidu.com/?tn=listarticle&labelid=11002
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 品途网 - http://pintu360.baijia.baidu.com/
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 到底苹果公司会怎样衰败？ - http://wangbin.baijia.baidu.com/article/177040
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 乔布斯 - http://baijia.baidu.com/?tn=listarticle&labelid=10969
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 苹果 - http://baijia.baidu.com/?tn=listarticle&labelid=10255
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - iPhone6s - http://baijia.baidu.com/?tn=listarticle&labelid=25691
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 磐石之心 - http://wangbin.baijia.baidu.com/
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - [独家]直男为什么也喜欢骚粉色iPhone 6s？ - http://jincuodao.baijia.baidu.com/article/177057
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 金错刀 - http://jincuodao.baijia.baidu.com/
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 你知道吗：杀毒软件AVG居然将用户数据卖给广告商 - http://itfatiao.baijia.baidu.com/article/177027
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - IT发条 - http://itfatiao.baijia.baidu.com/
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 网络攻击奥克兰女学生的黑客被捕 - http://jroclee.baijia.baidu.com/article/177013
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 黑客 - http://baijia.baidu.com/?tn=listarticle&labelid=11457
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 网络攻击 - http://baijia.baidu.com/?tn=listarticle&labelid=12001
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 王小瑞 - http://jroclee.baijia.baidu.com/
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 智东西早报：台供应链确认小米正造笔记本电脑 - http://zhidx.baijia.baidu.com/article/176981
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 智东西 - http://zhidx.baijia.baidu.com/
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 全片以第一视角拍摄的神作——《硬核大战》 - http://zhanglei.baijia.baidu.com/article/176870
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 百略网 - http://zhanglei.baijia.baidu.com/
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 流量不清零，不是运营商“开窍”，是被“撬开”！ - http://ganjianying.baijia.baidu.com/article/176873
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 流量清零 - http://baijia.baidu.com/?tn=listarticle&labelid=16879
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 运营商 - http://baijia.baidu.com/?tn=listarticle&labelid=10555
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 国企改革 - http://baijia.baidu.com/?tn=listarticle&labelid=14486
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 笨手蛇 - http://ganjianying.baijia.baidu.com/
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 劲爆！百度替代必应 成Win10默认搜索引擎 - http://nzhichao.baijia.baidu.com/article/176822
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 百度 - http://baijia.baidu.com/?tn=listarticle&labelid=10132
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 微软 - http://baijia.baidu.com/?tn=listarticle&labelid=10296
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - bing - http://baijia.baidu.com/?tn=listarticle&labelid=29356
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 牛智超 - http://nzhichao.baijia.baidu.com/
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 一年20亿电影专资怎么花？专资办独家回应三大质疑 - http://yulezibenlun.baijia.baidu.com/article/176834
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 娱乐资本论 - http://yulezibenlun.baijia.baidu.com/
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 孤狼美团VS老狼百度 O2O江湖的一场狭路相逢 - http://yangshufang.baijia.baidu.com/article/176844
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 百度 - http://baijia.baidu.com/?tn=listarticle&labelid=10132
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 美团 - http://baijia.baidu.com/?tn=listarticle&labelid=10191
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - O2O - http://baijia.baidu.com/?tn=listarticle&labelid=10589
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 杨舒芳 - http://yangshufang.baijia.baidu.com/
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 魅族欲借Pro品牌跻身高端市场 前路注定艰难 - http://zhanglei.baijia.baidu.com/article/176825
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 魅族 - http://baijia.baidu.com/?tn=listarticle&labelid=10339
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - PRO - http://baijia.baidu.com/?tn=listarticle&labelid=23942
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 小米 - http://baijia.baidu.com/?tn=listarticle&labelid=10147
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 百略网 - http://zhanglei.baijia.baidu.com/
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 上市公司缘何争相涉足互联网金融？ - http://zrcaifu.baijia.baidu.com/article/176778
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 上市公司 - http://baijia.baidu.com/?tn=listarticle&labelid=22230
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 入股 - http://baijia.baidu.com/?tn=listarticle&labelid=14865
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - P2P - http://baijia.baidu.com/?tn=listarticle&labelid=10971
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 张巍薇 - http://zrcaifu.baijia.baidu.com/
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 浪潮思科今晨成立合资公司，市场变局三大解读！ - http://chenxiang.baijia.baidu.com/article/176666
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 浪潮 - http://baijia.baidu.com/?tn=listarticle&labelid=11725
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 思科 - http://baijia.baidu.com/?tn=listarticle&labelid=12477
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 翔snowman - http://chenxiang.baijia.baidu.com/
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 正方反方 18%82% - http://baijia.baidu.com/?tn=listtopic
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 流量不清零10月实施 - http://baijia.baidu.com/?tn=topic&topicid=xe46deiF
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 互联网公司裁员潮 - http://baijia.baidu.com/?tn=topic&topicid=xf8c1fFF
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 阿里巴巴限售股解禁 - http://baijia.baidu.com/?tn=topic&topicid=x15438YF
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - THE BIG TALK BIG：新飞行时代 - http://baijia.baidu.com/thebigtalk/09
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 问价小米，还值吗？ - http://hanyongxu.baijia.baidu.com/article/176387
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 问价小米，还值吗？ - http://hanyongxu.baijia.baidu.com/article/176387
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 换屏有理？从声明看小米的膨胀 - http://maomaobear.baijia.baidu.com/article/175970
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 换屏有理？从声明看小米的膨胀 - http://maomaobear.baijia.baidu.com/article/175970
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 小米电话卡，颠覆之名下的精明算计！ - http://ganjianying.baijia.baidu.com/article/175335
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 虚商小米并不便宜，资费简化在考验谁的智商？ - http://majihua.baijia.baidu.com/article/175342
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 虚商小米并不便宜，资费简化在考验谁的智商？ - http://majihua.baijia.baidu.com/article/175342
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 小米电话卡，颠覆之名下的精明算计！ - http://ganjianying.baijia.baidu.com/article/175335
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 京东其实和小米一样都是互联网吹起的猪 - http://baiming.baijia.baidu.com/article/174780
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 风头正盛的华为手机或将遭遇三大危机 - http://jiyongqing.baijia.baidu.com/article/174115
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 风头正盛的华为手机或将遭遇三大危机 - http://jiyongqing.baijia.baidu.com/article/174115
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 由苹果“Move to iOS”应用引发的血战 - http://tanhaisheng.baijia.baidu.com/article/173973
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 一个创业公司倒下的128小时 - http://luxucheng.baijia.baidu.com/article/174256
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 刀塔传奇被诉，手游李鬼会消停吗 - http://jiangbojing.baijia.baidu.com/article/174098
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 京东其实和小米一样都是互联网吹起的猪 - http://baiming.baijia.baidu.com/article/174780
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 工商局应严查小米换屏门事件 - http://gejia.baijia.baidu.com/article/174085
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 一个创业公司倒下的128小时 - http://luxucheng.baijia.baidu.com/article/174256
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 刀塔传奇被诉，手游李鬼会消停吗 - http://jiangbojing.baijia.baidu.com/article/174098
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 工商局应严查小米换屏门事件 - http://gejia.baijia.baidu.com/article/174085
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 若是没那个创业金刚钻，还是滚回去上班的好 - http://b12.baijia.baidu.com/article/174153
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 若是没那个创业金刚钻，还是滚回去上班的好 - http://b12.baijia.baidu.com/article/174153
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - Xcode 病毒门后续：安卓党别笑，所有手机都无法幸免 - http://geekpark.baijia.baidu.com/article/174529
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - Xcode 病毒门后续：安卓党别笑，所有手机都无法幸免 - http://geekpark.baijia.baidu.com/article/174529
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 由苹果“Move to iOS”应用引发的血战 - http://tanhaisheng.baijia.baidu.com/article/173973
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 机器越来越聪明，人类将靠什么混迹职场？ - http://linkedin.baijia.baidu.com/article/174263
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 中国创业者“性生活”真实写照 - http://yanglinhua.baijia.baidu.com/article/173465
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 人工智能：人类走向加速灭亡之路 - http://xiangligang.baijia.baidu.com/article/173764
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 中国创业者“性生活”真实写照 - http://yanglinhua.baijia.baidu.com/article/173465
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 人工智能：人类走向加速灭亡之路 - http://xiangligang.baijia.baidu.com/article/173764
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 专车新政即将发布 3种打车模式面临洗牌 - http://lanjingtmt.baijia.baidu.com/article/173553
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 专车新政即将发布 3种打车模式面临洗牌 - http://lanjingtmt.baijia.baidu.com/article/173553
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 跟着习大大去米国的科技大佬都干啥？约跑，自拍 - http://lannylin.baijia.baidu.com/article/176200
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 马化腾减持腾讯2300万股 套现逾32亿港元 - http://xuetu.baijia.baidu.com/article/176572
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 流量单月不清零下月起实施:三运营商本周五前公布 - http://maoqiying.baijia.baidu.com/article/176027
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 换屏有理？从声明看小米的膨胀 - http://maomaobear.baijia.baidu.com/article/175970
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 为什么你的iPhone数据线总是很容易损坏？ - http://apple.baijia.baidu.com/article/176245
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 问价小米，还值吗？ - http://hanyongxu.baijia.baidu.com/article/176387
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 小米4C玩文字游戏，当心聪明反被聪明误 - http://baiming.baijia.baidu.com/article/176280
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 90后创业者：就算万众创业毁前程，也要走在我的路上 - http://nockpost.baijia.baidu.com/article/176444
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 天猫总部将从杭州搬至北京，马云挺进刘强东后院 - http://chenlin.baijia.baidu.com/article/176453
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 流量清零不清零的来龙去脉 - http://xiangligang.baijia.baidu.com/article/176392
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 中国创业者“性生活”真实写照 - http://yanglinhua.baijia.baidu.com/article/173465
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 一个创业公司倒下的128小时 - http://luxucheng.baijia.baidu.com/article/174256
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 当前楼市处于极度高风险中 - http://yixianrong.baijia.baidu.com/article/170851
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 张静初男友身份揭秘：前兰亭集势高管 时常为她点赞 - http://yuleguan001.baijia.baidu.com/article/174935
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 手机“流量不清零”10月1日起将实施！ - http://guoju.baijia.baidu.com/article/175776
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 小米的野心与焦虑：从小米4C三号位角色说起 - http://wujunyu.baijia.baidu.com/article/175331
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 由苹果“Move to iOS”应用引发的血战 - http://tanhaisheng.baijia.baidu.com/article/173973
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 解密苹果汽车：团队已达600人 或4年后交货 - http://zhangguoren.baijia.baidu.com/article/175453
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 谁在阻碍《不动产登记条例》出台 - http://yufenghui.baijia.baidu.com/article/20715
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 马云说我们已从IT时代到了DT时代 - http://fengyinjie.baijia.baidu.com/article/175294
2015-09-24  15:01:12 INFO  com.lv.spider.Test 82 addlog - 极客视界 - http://geekview.baijia.baidu.com/
